num_contrato,Id,Numero,Tipo,Nombre,PorcentajeEstimado,Editable,,,,,
SIDUR-PF-18-139.1335,11591,4,2,Suministro y Colocación de Pasto Sintético,47,0,,,,,
SIDUR-PF-18-139.1335,11592,5,1,MURO DE BLOCK,NULL,0,,,,,
SIDUR-PF-18-139.1335,11593,5,2,Suministro de muro de block,1,0,,,,,
SIDUR-PF-18-139.1335,11594,6,1,MALLA CICLONICA,NULL,0,,,,,
SIDUR-PF-18-139.1335,11595,6,2,Suministro y colocación de malla protectora,1,0,,,,,
SIDUR-PF-18-139.1335,11596,7,1,GRADAS,NULL,0,,,,,
SIDUR-PF-18-139.1335,11597,7,2,Suministro y colocación de gradas,2,0,,,,,
SIDUR-PF-18-139.1335,11598,8,1,DOGOUTS,NULL,0,,,,,
SIDUR-PF-18-139.1335,11599,8,2,Suministro y colocación de Dogouts,1,0,,,,,
SIDUR-PF-18-139.1335,11600,6,2,Suministro y colocación de cerco Outfield,1,0,,,,,
SIDUR-PF-18-139.1335,11601,6,2,Suministro y colocación de cerco perimetral,4,0,,,,,
SIDUR-PF-18-139.1335,11602,9,1,JARDINERIA,NULL,0,,,,,
SIDUR-PF-18-139.1335,11603,9,2,Suministro y colocación de Jardinería,2,0,,,,,
SIDUR-PF-18-139.1335,11604,10,1,ALUMBRADO,NULL,0,,,,,
SIDUR-PF-18-139.1335,11605,10,2,Suministro y colocación de sistema de iluminación,4,0,,,,,
SIDUR-PF-18-094.1310,11606,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-094.1310,11607,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-094.1310,11608,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-094.1310,11609,4,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-094.1310,11610,5,1,SEÑALAMIENTO,NULL,0,,,,,
SIDUR-PF-18-094.1310,11611,6,1,INFRAESTRUCTURA DE AGUA POTABLE,NULL,0,,,,,
SIDUR-PF-18-094.1310,11612,7,1,TOMAS DOMICILIARIAS,NULL,0,,,,,
SIDUR-PF-18-094.1310,11613,8,1,ALCANTARILLADO,NULL,0,,,,,
SIDUR-PF-18-094.1310,11615,1,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-18-094.1310,11616,2,2,TERRACERIAS,26,0,,,,,
SIDUR-PF-18-094.1310,11617,3,2,PAVIMENTOS,50,0,,,,,
SIDUR-PF-18-094.1310,11618,4,2,GUARNICIONES Y BANQUETAS,14,0,,,,,
SIDUR-PF-18-094.1310,11619,5,2,SEÑALAMIENTO,2,0,,,,,
SIDUR-PF-18-094.1310,11620,6,2,AGUA POTABLE,3,0,,,,,
SIDUR-PF-18-094.1310,11621,7,2,TOMAS DOMICILIARIAS,2,0,,,,,
SIDUR-PF-18-094.1310,11622,8,2,ALCANTARILLADO,2,0,,,,,
SIDUR-PF-18-132.1361,11623,1,1,PREELIMINARES,NULL,0,,,,,
SIDUR-PF-18-132.1361,11624,1,2,Barrido de calles y carga y retiro del material,8,0,,,,,
SIDUR-PF-18-132.1361,11625,1,2,Calafateo de grietas,6,0,,,,,
SIDUR-PF-18-132.1361,11626,2,1,BACHEO,NULL,0,,,,,
SIDUR-PF-18-132.1361,11627,2,2,Bacheo superficial y profundo,16,0,,,,,
SIDUR-PF-18-132.1361,11628,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-132.1361,11629,3,2,Colocacion de microcarpeta asfaltica de 3 cms,55,0,,,,,
SIDUR-PF-18-132.1361,11630,4,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-132.1361,11631,4,2,Reenivelacion de pozos de visita y cajas de valvulas,3,0,,,,,
SIDUR-PF-18-132.1361,11632,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-132.1361,11633,5,2,PIntura en calles como señalamiento horizontal,12,0,,,,,
SIDUR-PF-18-140.1340,11634,1,1,PREELIMINARES,NULL,0,,,,,
SIDUR-PF-18-140.1340,11635,1,2,"Barrido de calles y carga y retiro del material,calafateo de grietas",12,0,,,,,
SIDUR-PF-18-140.1340,11636,2,1,BACHEO,NULL,0,,,,,
SIDUR-PF-18-140.1340,11637,2,2,Bacheo superficial y profundo,15,0,,,,,
SIDUR-PF-18-140.1340,11638,3,1,PAVIMENTO,NULL,0,,,,,
SIDUR-PF-18-140.1340,11639,3,2,Colocacion de microcarpeta asfaltica de 3 cms,60,0,,,,,
SIDUR-PF-18-140.1340,11640,4,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-140.1340,11641,4,2,Reenivelacion de pozos de visita y cajas de valvulas,3,0,,,,,
SIDUR-PF-18-140.1340,11642,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-140.1340,11643,5,2,PIntura en calles como señalamiento horizontal,10,0,,,,,
SIDUR-PF-18-140.1341,11644,1,1,PREELIMINARES,NULL,0,,,,,
SIDUR-PF-18-140.1341,11645,1,2,"Barrido de calles y carga y retiro del material,calafateo de grietas",12,0,,,,,
SIDUR-PF-18-140.1341,11646,2,1,BACHEO,NULL,0,,,,,
SIDUR-PF-18-140.1341,11647,2,2,Bacheo superficial y profundo,15,0,,,,,
SIDUR-PF-18-140.1341,11648,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-140.1341,11649,3,2,Colocacion de microcarpeta asfaltica de 3 cms,60,0,,,,,
SIDUR-PF-18-140.1341,11650,4,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-140.1341,11651,4,2,Reenivelacion de pozos de visita y cajas de valvulas,3,0,,,,,
SIDUR-PF-18-140.1341,11652,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-140.1341,11653,5,2,PIntura en calles como señalamiento horizontal,10,0,,,,,
SIDUR-PF-18-120.1345,11654,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-120.1345,11655,1,2,PRELIMINARES,1,0,,,,,
SIDUR-PF-18-120.1345,11656,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-120.1345,11657,2,2,TERRACERIAS,11,0,,,,,
SIDUR-PF-18-120.1345,11658,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-120.1345,11659,3,2,PAVIMENTO,51,0,,,,,
SIDUR-PF-18-120.1345,11660,4,1,GUARNICIONES Y BANQUETA,NULL,0,,,,,
SIDUR-PF-18-120.1345,11661,4,2,GUARNICIONES Y BANQUETA,9,0,,,,,
SIDUR-PF-18-120.1345,11662,5,1,SEÑALAMIENTO,NULL,0,,,,,
SIDUR-PF-18-120.1345,11663,5,2,SEÑALAMIENTO,1,0,,,,,
SIDUR-PF-18-120.1345,11664,6,1,OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-120.1345,11665,6,2,OBRAS COMPLEMENTARIAS,1,0,,,,,
SIDUR-PF-18-120.1345,11666,7,1,LINEA DE AGUA POTABLE,NULL,0,,,,,
SIDUR-PF-18-120.1345,11667,7,2,LINEA DE AGUA POTABLE,4,0,,,,,
SIDUR-PF-18-120.1345,11668,8,1,TOMAS DOMICILIARIAS,NULL,0,,,,,
SIDUR-PF-18-120.1345,11669,8,2,TOMAS DOMICILIARIAS,6,0,,,,,
SIDUR-PF-18-120.1345,11670,9,1,RED DE ATARJEAS ,NULL,0,,,,,
SIDUR-PF-18-120.1345,11671,9,2,RED DE ATARJEAS,9,0,,,,,
SIDUR-PF-18-120.1345,11672,10,1,DESCARGAS DOMICILIARIAS,NULL,0,,,,,
SIDUR-PF-18-120.1345,11673,10,2,DESCARGAS DOMICILIARIAS,7,0,,,,,
SIDUR-PF-18-122.1324,11674,1,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-122.1324,11675,1,2,Corte y Tratamiento de Terreno Natural,10,0,,,,,
SIDUR-PF-18-122.1324,11676,1,2,Suministro y Construcción de Subbase,3,0,,,,,
SIDUR-PF-18-122.1324,11677,1,2,Suministro y Construcción de Base Hidráulica,5,0,,,,,
SIDUR-PF-18-122.1324,11678,2,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-122.1324,11679,2,2,Construcción de Losa de Concreto Hidráulico,47,0,,,,,
SIDUR-PF-18-122.1324,11680,2,2,Sellado de Juntas y Cortes,5,0,,,,,
SIDUR-PF-18-122.1324,11681,2,2,Guarniciones y Dentellones,9,0,,,,,
SIDUR-PF-18-122.1324,11682,3,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-122.1324,11683,3,2,Linea de Agua Potable,4,0,,,,,
SIDUR-PF-18-122.1324,11684,3,2,Tomas Domiciliarias,4,0,,,,,
SIDUR-PF-18-122.1324,11685,3,2,Atarjea,9,0,,,,,
SIDUR-PF-18-122.1324,11686,3,2,Descargas Sanitarias,4,0,,,,,
SIDUR-PF-18-200.1376,11688,1,1,PAVIMENTACION,NULL,0,,,,,
SIDUR-PF-18-086.1326,11689,1,2,REHABILITACION BLVD. LAS PILAS,100,0,,,,,
SIDUR-ED--18-187.1487,11690,1,1,CALLE JULIA GALAZ,NULL,0,,,,,
SIDUR-ED--18-187.1487,11691,1,2,TERRACERIAS,4,0,,,,,
SIDUR-ED--18-187.1487,11692,2,1,CALLE JULIA GALAZ,NULL,0,,,,,
SIDUR-ED--18-187.1487,11693,2,2,PAVIMENTO,20,0,,,,,
SIDUR-ED--18-187.1487,11694,3,1,CALLE JULIA GALAZ,NULL,0,,,,,
SIDUR-ED--18-187.1487,11695,3,2,GUARNICIONES,3,0,,,,,
SIDUR-ED--18-187.1487,11696,4,1,CALLE MONTERREY,NULL,0,,,,,
SIDUR-ED--18-187.1487,11698,4,2,TERRACERIAS,11,0,,,,,
SIDUR-ED--18-187.1487,11699,5,1,CALLE MONTERREY,NULL,0,,,,,
SIDUR-ED--18-187.1487,11700,5,2,PAVIMENTO,53,0,,,,,
SIDUR-ED--18-187.1487,11701,6,1,CALLE MONTERREY,NULL,0,,,,,
SIDUR-ED--18-187.1487,11702,6,2,GUARNICIONES,9,0,,,,,
SIDUR-PF-18-189.1365,11703,1,1,RED DE MEDIA TENSION,NULL,0,,,,,
SIDUR-PF-18-189.1365,11704,1,2,REGISTROS,6,0,,,,,
SIDUR-PF-18-189.1365,11705,1,2,ACCESORIOS,13,0,,,,,
SIDUR-PF-18-189.1365,11706,1,2,CABLEADO,34,0,,,,,
SIDUR-PF-18-189.1365,11707,1,2,OBRA CIVIL,32,0,,,,,
SIDUR-PF-18-189.1365,11708,1,2,DUCTERIA,15,0,,,,,
SIDUR-ED-18-136.1059,11709,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-ED-18-136.1059,11710,1,2,"Cortes, Demoliciones y Sondeos",4,0,,,,,
SIDUR-ED-18-136.1059,11711,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-ED-18-136.1059,11712,2,2,Terracerias,5,0,,,,,
SIDUR-ED-18-136.1059,11713,3,1,PAVIMENTO  ,NULL,0,,,,,
SIDUR-ED-18-136.1059,11714,3,2,Estructura de pavimento,9,0,,,,,
SIDUR-ED-18-136.1059,11715,3,2,Losa de Concreto,47,0,,,,,
SIDUR-ED-18-136.1059,11716,3,2,Sellado de Juntas y Cortes,3,0,,,,,
SIDUR-ED-18-136.1059,11717,3,2,Reparación de Pavimento,1,0,,,,,
SIDUR-ED-18-136.1059,11718,4,1,ACARREOS,NULL,0,,,,,
SIDUR-ED-18-136.1059,11719,4,2,Acarreos,9,0,,,,,
SIDUR-ED-18-136.1059,11720,5,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-ED-18-136.1059,11721,5,2,Linea de Agua Potable,9,0,,,,,
SIDUR-ED-18-136.1059,11722,5,2,Atarjea,6,0,,,,,
SIDUR-ED-18-136.1059,11723,5,2,Tomas y Descargas,7,0,,,,,
SIDUR-PF-18-071.1251,11724,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-071.1251,11725,1,2,Barrido y Recolección de Azolve,4,0,,,,,
SIDUR-PF-18-071.1251,11726,1,2,Sellado,16,0,,,,,
SIDUR-PF-18-071.1251,11727,2,1,RIEGO DE LIGA,NULL,0,,,,,
SIDUR-PF-18-071.1251,11728,2,2,Bacheo,14,0,,,,,
SIDUR-PF-18-071.1251,11729,2,2,Carpeta para bacheo,5,0,,,,,
SIDUR-PF-18-071.1251,11730,3,1,CARPETA,NULL,0,,,,,
SIDUR-PF-18-071.1251,11731,3,2,Fresado,4,0,,,,,
SIDUR-PF-18-071.1251,11732,3,2,Losa de Concreto,4,0,,,,,
SIDUR-PF-18-071.1251,11733,3,2,Recarpeteo,40,0,,,,,
SIDUR-PF-18-071.1251,11734,4,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-071.1251,11735,4,2,Renivelacion de Pozos,2,0,,,,,
SIDUR-PF-18-071.1251,11736,4,2,Renivelacion de Cajas de Válvulas,1,0,,,,,
SIDUR-PF-18-071.1251,11737,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-071.1251,11738,5,2,Señalamiento Horizontal,7,0,,,,,
SIDUR-PF-18-071.1251,11739,5,2,Señalizacion Preventiva ,3,0,,,,,
SIDUR-PF-18-071.1252,11740,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-071.1252,11741,1,2,Barrido y Recolección de Azolve,4,0,,,,,
SIDUR-PF-18-071.1252,11742,1,2,Sellado,15,0,,,,,
SIDUR-PF-18-071.1252,11743,2,1,RIEGO DE LIGA,NULL,0,,,,,
SIDUR-PF-18-071.1252,11744,2,2,Bacheo,14,0,,,,,
SIDUR-PF-18-071.1252,11745,2,2,Carpeta para bacheo,5,0,,,,,
SIDUR-PF-18-071.1252,11746,3,1,CARPETA,NULL,0,,,,,
SIDUR-PF-18-071.1252,11747,3,2,Fresado,4,0,,,,,
SIDUR-PF-18-071.1252,11748,3,2,Losa de Concreto,4,0,,,,,
SIDUR-PF-18-071.1252,11749,3,2,Recarpeteo,40,0,,,,,
SIDUR-PF-18-071.1252,11750,4,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-071.1252,11751,4,2,Renivelacion de Pozos,2,0,,,,,
SIDUR-PF-18-071.1252,11752,4,2,Renivelacion de Cajas de Válvulas,1,0,,,,,
SIDUR-PF-18-071.1252,11753,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-071.1252,11754,5,2,Señalamiento Horizontal,8,0,,,,,
SIDUR-PF-18-071.1252,11756,5,2,Señalizacion Preventiva ,3,0,,,,,
SIDUR-PF-18-071.1294,11757,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-071.1294,11758,1,2,Barrido y Recolección de Azolve,4,0,,,,,
SIDUR-PF-18-071.1294,11759,1,2,Sellado,16,0,,,,,
SIDUR-PF-18-071.1294,11760,2,1,RIEGO DE LIGA,NULL,0,,,,,
SIDUR-PF-18-071.1294,11761,2,2,Bacheo,15,0,,,,,
SIDUR-PF-18-071.1294,11762,2,2,Carpeta para bacheo,5,0,,,,,
SIDUR-PF-18-071.1294,11763,3,1,CARPETA,NULL,0,,,,,
SIDUR-PF-18-071.1294,11764,3,2,Fresado,4,0,,,,,
SIDUR-PF-18-071.1294,11765,3,2,Losa de Concreto,4,0,,,,,
SIDUR-PF-18-071.1294,11766,3,2,Recarpeteo,40,0,,,,,
SIDUR-PF-18-071.1294,11767,4,1,INFRAESTRUCTURA,NULL,0,,,,,
SIDUR-PF-18-071.1294,11768,4,2,Renivelacion de Pozos,2,0,,,,,
SIDUR-PF-18-071.1294,11769,4,2,Renivelacion de Cajas de Válvulas,1,0,,,,,
SIDUR-PF-18-071.1294,11770,5,1,SEÑALIZACION,NULL,0,,,,,
SIDUR-PF-18-071.1294,11771,5,2,Señalamiento Horizontal,7,0,,,,,
SIDUR-PF-18-071.1294,11772,5,2,Señalizacion Preventiva ,2,0,,,,,
SIDUR-ED-18-031.1058,11773,1,1,CANCHA  DE BASQUETBOL,NULL,0,,,,,
SIDUR-ED-18-031.1058,11774,1,2,Trataminetode grietas y deformaciones,8,0,,,,,
SIDUR-ED-18-031.1058,11779,1,2,Suministro y aplicacion de recubrimieto acrilico,46,0,,,,,
SIDUR-ED-18-031.1058,11780,1,2,Suministro e instalacion de tablero acrilico,24,0,,,,,
SIDUR-ED-18-031.1058,11781,2,1,CANCHA DE VOLIBOL,NULL,0,,,,,
SIDUR-ED-18-031.1058,11782,2,2,Trataminetode grietas y deformaciones,3,0,,,,,
SIDUR-ED-18-031.1058,11783,2,2,Suministro y aplicacion de recubrimieto acrilico,15,0,,,,,
SIDUR-ED-18-031.1058,11784,2,2,Suministro kit nacional para cancha de volibil,4,0,,,,,
SIDUR-PF-18-124.1344,11785,1,1,PRELIMINARES Y TERRACERIAS AVE XI,NULL,0,,,,,
SIDUR-PF-18-124.1344,11786,1,2,"preliminares y cortes, acaarreos, subrasante y base hidraulica",15,0,,,,,
SIDUR-PF-18-124.1344,11787,2,1,PAVIMENTOS AVE XI,NULL,0,,,,,
SIDUR-PF-18-124.1344,11789,2,2,pavimentos,43,0,,,,,
SIDUR-PF-18-124.1344,11790,3,1,GUARNICIONES Y BANQUETAS AVE XI,NULL,0,,,,,
SIDUR-PF-18-124.1344,11791,3,2,"guarniciones, cunetas, dentellones y banquetas",13,0,,,,,
SIDUR-PF-18-124.1344,11792,4,1,LINEA DE AGUA POTABLE Y ALCANTARILLADO AVE XI,NULL,0,,,,,
SIDUR-PF-18-124.1344,11794,5,1,PRELIMINARES Y TERRACERIAS AVE X,NULL,0,,,,,
SIDUR-PF-18-124.1344,11795,5,2,"preliminares y cortes, acaarreos, subrasante y base hidraulica",2,0,,,,,
SIDUR-PF-18-124.1344,11796,6,1,PAVIMENTOS AVE X,NULL,0,,,,,
SIDUR-PF-18-124.1344,11797,6,2,pavimentos,7,0,,,,,
SIDUR-PF-18-124.1344,11798,7,1,GUARNICIONES Y BANQUETAS AVE X,NULL,0,,,,,
SIDUR-PF-18-124.1344,11799,7,2,"guarniciones, cunetas, dentellones y banquetas",2,0,,,,,
SIDUR-PF-18-124.1344,11800,4,2,agua potable y alcantarillado,16,0,,,,,
SIDUR-PF-18-124.1344,11801,8,1,SEÑALIZACION Y OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-124.1344,11802,8,2,"señalamiento horizontal, vertical, posos y cajas",2,0,,,,,
SIDUR-ED-18-055.1353,11803,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-ED-18-055.1353,11804,1,2,"tecnico y equipo de laboratorio, vehiculo",49,0,,,,,
SIDUR-ED-18-055.1353,11805,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-ED-18-055.1353,11806,2,2,tecnico y equipo de topografia,51,0,,,,,
SIDUR-PF-18-114.1292,11807,1,1,PRELIMINARES,NULL,0,,,,,
SIDUR-PF-18-114.1292,11808,1,2,Preliminares,1,0,,,,,
SIDUR-PF-18-114.1292,11809,2,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-114.1292,11810,2,2,Terracerias,11,0,,,,,
SIDUR-PF-18-114.1292,11811,3,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-114.1292,11812,3,2,Pavimentos,63,0,,,,,
SIDUR-PF-18-114.1292,11813,4,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-114.1292,11814,4,2,Guarniciones y banquetas,11,0,,,,,
SIDUR-PF-18-114.1292,11815,5,1,SEÑALAMIEMTO,NULL,0,,,,,
SIDUR-PF-18-114.1292,11816,5,2,Señalamiento,1,0,,,,,
SIDUR-PF-18-114.1292,11817,6,1,OBRAS COMPLEMENTARIAS,NULL,0,,,,,
SIDUR-PF-18-114.1292,11818,6,2,Obras complementarias,1,0,,,,,
SIDUR-PF-18-114.1292,11819,7,1,TOMAS DOMICILIARIAS,NULL,0,,,,,
SIDUR-PF-18-114.1292,11820,7,2,Tomas domiciliarias,6,0,,,,,
SIDUR-PF-18-114.1292,11821,8,1,DESCARGAS DOMICILIARIAS,NULL,0,,,,,
SIDUR-PF-18-114.1292,11822,8,2,Descargas domiciliarias,6,0,,,,,
SIDUR-PF-18-146.1381,11823,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-146.1381,11824,1,2,"tecnico y equipo de laboratorio, vehiculo",74,0,,,,,
SIDUR-PF-18-146.1381,11825,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-PF-18-146.1381,11826,2,2,equipo de topografia,26,0,,,,,
SIDUR-PF-18-146.1385,11827,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-146.1385,11828,1,2,tecnico ,48,0,,,,,
SIDUR-PF-18-146.1385,11829,1,2,equipo de laboratorio,52,0,,,,,
SIDUR-PF-18-147.1388,11830,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-147.1388,11831,1,2,tecnico ,35,0,,,,,
SIDUR-PF-18-147.1388,11833,1,2,equipo de laboratorio,38,0,,,,,
SIDUR-PF-18-147.1388,11834,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-PF-18-147.1388,11835,2,2,tecnico ,19,0,,,,,
SIDUR-PF-18-147.1388,11836,2,2,equipo de topografia,8,0,,,,,
SIDUR-PF-18-148.1467,11837,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-148.1467,11838,1,2,"tecnico y equipo de laboratorio, vehiculo",73,0,,,,,
SIDUR-PF-18-148.1467,11839,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-PF-18-148.1467,11840,2,2,tecnico y equipo de topografia,27,0,,,,,
SIDUR-PF-18-149.1468,11841,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-149.1468,11842,1,2,"tecnico y equipo de laboratorio, vehiculo",78,0,,,,,
SIDUR-PF-18-149.1468,11843,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-PF-18-149.1468,11844,2,2,tecnico y equipo de topografia,22,0,,,,,
SIDUR-PF-18-100.1282,11845,1,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-100.1282,11846,1,2,"Trazo, Cortes de TN, Acarreos, Plantilla",8,0,,,,,
SIDUR-PF-18-100.1282,11848,1,2,Estructura de Pavimento,7,0,,,,,
SIDUR-PF-18-100.1282,11849,2,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-100.1282,11850,2,2,Losa de Concreto Hidraulico,48,0,,,,,
SIDUR-PF-18-100.1282,11851,2,2,Sellado de Juntas,7,0,,,,,
SIDUR-PF-18-100.1282,11852,3,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-100.1282,11853,3,2,Guarniciones y Dentellones,7,0,,,,,
SIDUR-PF-18-100.1282,11854,3,2,Banquetas,7,0,,,,,
SIDUR-PF-18-100.1282,11855,4,1,SEÑALAMIENTO,NULL,0,,,,,
SIDUR-PF-18-100.1282,11856,4,2,Señalizacion de calle,2,0,,,,,
SIDUR-PF-18-100.1282,11857,5,1,INFRAESTRUCTURA HIDRÁULICA Y SANITARIA,NULL,0,,,,,
SIDUR-PF-18-100.1282,11858,5,2,Linea de Agua Potable,4,0,,,,,
SIDUR-PF-18-100.1282,11859,5,2,Tomas Domiciliarias,1,0,,,,,
SIDUR-PF-18-100.1282,11860,5,2,Red de Atarjea,7,0,,,,,
SIDUR-PF-18-100.1282,11861,5,2,Descargas Domiciliarias,2,0,,,,,
SIDUR-PF-18-100.1322,11862,1,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-100.1322,11863,1,2,"Trazo, Cortes de TN, Acarreos, Plantilla",8,0,,,,,
SIDUR-PF-18-100.1322,11864,1,2,Estructura de Pavimento,8,0,,,,,
SIDUR-PF-18-100.1322,11866,2,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-100.1322,11867,3,1,GUARNICIONES Y BANQUETAS,NULL,0,,,,,
SIDUR-PF-18-100.1322,11868,2,2,Losa de Concreto Hidraulico,50,0,,,,,
SIDUR-PF-18-100.1322,11869,2,2,Sellado de Juntas,7,0,,,,,
SIDUR-PF-18-100.1322,11870,3,2,Guarniciones y Dentellones,6,0,,,,,
SIDUR-PF-18-100.1322,11871,3,2,Banquetas,6,0,,,,,
SIDUR-PF-18-100.1322,11872,4,1,SEÑALAMIENTO,NULL,0,,,,,
SIDUR-PF-18-100.1322,11873,4,2,Señalizacion de calle,1,0,,,,,
SIDUR-PF-18-100.1322,11874,5,1,INFRAESTRUCTURA HIDRÁULICA Y SANITARIA,NULL,0,,,,,
SIDUR-PF-18-100.1322,11875,5,2,Linea de Agua Potable,4,0,,,,,
SIDUR-PF-18-100.1322,11876,5,2,Tomas Domiciliarias,1,0,,,,,
SIDUR-PF-18-100.1322,11877,5,2,Linea de Atarjea,6,0,,,,,
SIDUR-PF-18-100.1322,11878,5,2,Descargas Domiciliarias,3,0,,,,,
SIDUR-PF-18-141.1281,11879,1,1,TERRACERIAS,NULL,0,,,,,
SIDUR-PF-18-141.1281,11880,1,2,"Trazo, Cortes de TN, Acarreos, Plantilla",4,0,,,,,
SIDUR-PF-18-141.1281,11881,1,2,Estructura de Pavimento,9,0,,,,,
SIDUR-PF-18-141.1281,11882,2,1,PAVIMENTOS,NULL,0,,,,,
SIDUR-PF-18-141.1281,11883,2,2,Losa de Concreto Hidraulico,51,0,,,,,
SIDUR-PF-18-141.1281,11884,2,2,Sellado de Juntas,5,0,,,,,
SIDUR-PF-18-141.1281,11885,3,1,GUARNICIONES Y DENTELLONES,NULL,0,,,,,
SIDUR-PF-18-141.1281,11886,3,2,Guarniciones y Dentellones,12,0,,,,,
SIDUR-PF-18-141.1281,11887,4,1,SEÑALAMIENTO,NULL,0,,,,,
SIDUR-PF-18-141.1281,11888,4,2,Señalizacion de calle,1,0,,,,,
SIDUR-PF-18-141.1281,11889,5,1,INFRAESTRUCTURA HIDRÁULICA Y SANITARIA,NULL,0,,,,,
SIDUR-PF-18-141.1281,11890,5,2,Linea de Agua Potable,4,0,,,,,
SIDUR-PF-18-141.1281,11891,5,2,Tomas Domiciliarias,2,0,,,,,
SIDUR-PF-18-141.1281,11892,5,2,Linea de Atarjea,9,0,,,,,
SIDUR-PF-18-141.1281,11893,5,2,Descargas Domiciliarias,3,0,,,,,
SIDUR-PF-18-195.1485,11894,1,1,CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-195.1485,11895,1,2,"tecnico y equipo de laboratorio, vehiculo",72,0,,,,,
SIDUR-PF-18-195.1485,11896,2,1,TOPOGRAFIA,NULL,0,,,,,
SIDUR-PF-18-195.1485,11897,2,2,tecnico y equipo de topografia,28,0,,,,,
SIDUR-ED-18-203.1476,11898,1,1,trabajos de limpieza del canal que atravieza las colonias coloso y ranchito,NULL,0,,,,,
SIDUR-ED-18-203.1476,11899,1,2,trabajos de limpieza del canal que atravieza las colonias coloso y ranchito,100,0,,,,,
SIDUR-PF-18-153.1384,11901,1,1,TÉCNICO EN CONTROL DE CALIDAD,NULL,0,,,,,
SIDUR-PF-18-153.1384,11902,1,2,TÉCNICO EN CONTROL CALIDAD,38,0,,,,,
SIDUR-PF-18-153.1384,11903,2,1,EQUIPO DE LABORATORIO,NULL,0,,,,,
SIDUR-PF-18-153.1384,11904,2,2,EQUIPO DE LABORATORIO,17,0,,,,,
SIDUR-PF-18-153.1384,11905,3,1,VEHICULO SEDAN,NULL,0,,,,,
SIDUR-PF-18-153.1384,11906,3,2,VEHICULO SEDAN,26,0,,,,,
SIDUR-PF-18-153.1384,11907,4,1,TOPOGRAFIA,NULL,0,,,,,
