num_contrato,NumeroAvance,FechaAvance,SituacionContrato,ComentarioAvance,ComentarioGral,FechaTerminacionEstimada,SituacionContratistaPersonal,SituacionContratistaMateriales,SituacionContratistaMaquinara,SituacionContratistaEqIntPermanente,SituacionContratistaCalidad,SituacionSCAMProyecto,SituacionSCAMEstimaciones,SituaiconSCAMPreciosUnitarios,SituacionSCAMConveniosTramites,SituacionSCAMOtros,FotoPrincipal,Id_import,AvFis,AvFin,AvProg,avance,,,
SIDUR-PF-18-097.1311,26,20190425,4,"OBRA CON PROGRAMA VENCIDO EL DIA 15  DE MARZO DEL 2019, PAGADA AL 100 %","SE CONCLUYE CON EL COLADO DE LOSAS, GUARNICIONES, APROCHES Y DENTELLONES, ASI MISMO SE LLEVA A CABO EL SELLADO DE CORTES, SE DA INICIO AL  SELLADO Y REPARACION DE GRIETAS EN LOSAS, ASI MISMO SE HA COLOCADO EL SEÑALAMIENTO  VERTICAL. FALTANDO POR EJECUTAR  EL PINTADO DE RAYAS SEPARADORAS DE CARRIL. OBRA FUERA DE PROGRAMA, PAGADA AL 100 %",NULL,3,3,3,4,3,5,1,1,2,5,NULL,13674,99,NULL,NULL,NULL,,,
SIDUR-PF-18-281.1566,4,20190425,1,,"LA SEMANA PASADA SE REPORTO UN AVANCE DEL 12.06% POR UN ERROR DE CALCULO,EL AVANCE A LA FECHA ES DEL 8%",NULL,1,1,1,1,1,4,3,1,1,0,NULL,13675,8,NULL,NULL,NULL,,,
SIDUR-PF-19-004.1608,3,20190425,1,,SE TRABAJA EN CALAFATEO Y RE NIVELACIONES,NULL,1,1,1,1,1,1,1,1,1,0,NULL,13676,2.61,NULL,NULL,NULL,,,
SIDUR-ED-17-003.595,87,20190425,4,LA CONTRATISTA REALIZA EL ARREGLO DE LOS DETALLES DE LA OBRA (EMPLASTES Y PINTURA), EL SOFTWARE CLASIFICADOR DE VEHÍCULOS SIGUE PRESENTANDO FALLAS.,,NULL,4,4,4,4,0,2,2,2,2,0,NULL,13677,99.62,NULL,NULL,NULL,,
SIDUR-ED-18-034.1125,38,20190425,4,"LA CONTRATISTA NO HA REALIZADO EL SEMBRADO DEL PASTO, SIENDO ESTA ACTIVIDAD LA FALTANTE PARA LA TERMINACIÓN DE LOS TRABAJOS.",,NULL,4,4,4,4,0,2,2,2,2,0,NULL,13678,94.94,NULL,NULL,NULL,,,
SIDUR-ED-18-297.1583,10,20190425,2,"LA CONTRATISTA PRESENTA AVANCE EN LA PARTIDA DE TERRACERÍAS REALIZANDO LA CONSTRUCCIÓN DE CAPA DE SUB RASANTE DE LA CALLE 22 A LA CALLE 20; EN LA PARTIDA DE TOMAS DOMICILIARIAS SE TRABAJO DE LA CALLE 17 A LA CALLE 16; EN LA PARTIDA DE RED DE AGUA POTABLE SE REALIZA LA COLOCACIÓN DE TUBERÍA DE 4 PULGADAS DE LA CALLE 17 A LA CALLE 16, ASÍ MISMO SE REALIZO EL CRUCE CON TUBERÍA DE 6 PULGADAS EN LA CALLE 21; EN LA PARTIDA DE DESCARGAS DOMICILIARAS SE TRABAJO DE LA CALLE 19 A LA CALLE 18. ",,NULL,2,2,2,2,2,2,2,2,2,0,NULL,13679,21.99,NULL,NULL,NULL,,,
SIDUR-PF-19-005.1610,8,20190427,1,se realizaron trabajos de calafateo  y bacheo en cale Faustino Feliz  en calle 14 s realizan trabajos de retiro de material de azolv en calle,"el día 21 de marzo de 2019 se deposita anticipo correspondiente de obra,trabajos considerados en calle siete se considera no iniciarlos y realizar un estimado de lo que se va ejecutar en conceptos generales de obra, para verificar alcances y ver la posibilidad de considerar trabajos de rehabilitación de infraestructura existente en calle siete , continuandose con trabajos en calle 14 Y Faustino felix",NULL,0,0,0,0,0,0,0,0,0,0,NULL,13680,6.55,NULL,NULL,NULL,,,
SIDUR-ED-18-290.1556,14,20190427,1,"se realizan trabajos de construcción de guarnición en reas exteriores y banquetas se coloca cancelerìa d aluminio y cristal templado , instalaciones de voz y datos , sistema contra incendio, suministro y colocacion de luminarias , suministro y colocación de luminarias de emergencia","se realizan trabajos de construcción de guarnición en reas exteriores y banquetas se coloca cancelerìa d aluminio y cristal templado , instalaciones de voz y datos , sistema contra incendio, suministro y colocacion de luminarias , suministro y colocación de luminarias de emergencia",NULL,2,1,1,0,2,0,0,0,0,0,NULL,13681,53.8,NULL,NULL,NULL,,,
SIDUR-PF-18-219.1496,15,20190427,1,"se han realizado trabajos de colocación de sello , se colocan señalizaciòn correspondiente a corredor seguro, e realizan trabajos de pintura de cruce peatonales se continua trabajos de retiro de gravilla suelta en áreas generales,",,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13682,93.48,NULL,NULL,NULL,,,
SIDUR-ED-18-243.1533,1,20181124,1,"SE INICIARON TRABAJOS  EL DIA 26 DE OCTUBRE CON LAS ACTIVIDADES  DE CONTROL DE CALIDAD Y TOPOGRAFIA, LA EMPRESA CONTRATISTA YA TENIA AVANZADO EL PRIMER TRAMO, SE REVIZO EL SEGUNDO TRAMO DE APROX 404 ML, ADEMAS SE TOMARON LAS RESPECTIVAS PRUEBAS DE CONTROL DE CALIDAD DE LOS DIFERENTES PROCESOS DE LA BARDA",SE INICIARON TRABAJOS  EL DIA 26 DE OCTUBRE CON LAS ACTIVIDADES  DE CONTROL DE CALIDAD Y TOPOGRAFIA,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13683,19.36,NULL,NULL,NULL,,,
SIDUR-ED-18-243.1533,2,20181224,1,"SE CONTINUAN TRABAJOS CON  LAS ACTIVIDADES  DE CONTROL DE CALIDAD Y TOPOGRAFIA, LA EMPRESA CONTRATISTA YA TIENE TERMINADO  EL PRIMER TRAMO, SEGUNDO , SE ESTA TRABAJANDO EN EL TERCER Y CUARTO TRAMO, SE TOMARON LAS RESPECTIVAS PRUEBAS DE CONTROL DE CALIDAD DE LOS DIFERENTES PROCESOS DE LA BARDA Y TOPOGRAFIA",SE CONTINUAN TRABAJOS  INICIADOS EL PASADO 26 DE OCTUBRE CON LAS ACTIVIDADES  DE CONTROL DE CALIDAD Y TOPOGRAFIA,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13684,27.52,NULL,NULL,NULL,,,
SIDUR-PF-18-280.1560,5,20190501,1,"SE TRABAJA EN LIMPIEZA Y RE NIVELACIONES, SE CONCLUYO CON LOS BACHE DEL VERTEDOR DE LA PRESA, SE TRABAJA DE 6:00 AM A LAS 4:00 PM, POR MOTIVO DE LAS FIESTA DE LOS GANADEROS",,NULL,1,1,1,1,1,1,1,1,1,0,NULL,13685,7.51,NULL,NULL,NULL,,,
SIDUR-PF-18-281.1566,5,20190501,1,"SE TRABAJA EN LA CONSTRUCCIÓN DEL DUCTO PLUVIAL,  CASA BLANCA, ",,NULL,1,1,1,1,1,1,1,1,1,0,NULL,13686,9.62,NULL,NULL,NULL,,,
SIDUR-PF-17-227.987,59,20190504,1,"SE CONTINÚAN CON LOS COLADOS DE LOSAS DE AZOTEA EN EL ÁREA DE HOSPITALIZACIÓN, LAS ALBAÑILERÍAS EN LOS TRES EDIFICIOS (CONSULTA EXTERNA, HOSPITALIZACIÓN Y SERVICIOS GENERALES) PLANTA BAJA, PRIMER, SEGUNDO Y TERCER NIVEL, AL IGUAL QUE LOS COLADOS DE RAMPAS PARA ESCALERAS INTERIORES EN EL ÁREA DE CONSULTA EXTERNA Y HOSPITALIZACIÓN. AL MISMO TIEMPO QUE SE CONTINÚAN ACTIVOS LOS FRENTES DE TRABAJO DE LAS PARTIDAS DE INSTALACIONES SANITARIAS, HIDRÁULICAS, AIRE ACONDICIONADO, GASES MEDICINALES, ELÉCTRICAS Y TELECOMUNICACIONES). ASÍ MISMO SE CONTINÚAN LOS TRABAJOS DE MUROS DE FACHADA HEBEL .","A LA FECHA EL PROYECTO EJECUTIVO NO SE ENCUENTRA COMPLETO, SE CONTINÚAN HACIENDO MODIFICACIONES Y ENTREGA A LA CONTRATISTA CONFORME A LAS NECESIDADES DEL AVANCE DE LA OBRA. (NO SE CUENTAN CON LOS PLANOS AUTORIZADOS PARA LA PROGRAMACIÓN DE LOS SUMINISTROS DE MATERIALES, LOS CUALES ESTÁN OCASIONANDO UN ATRASO EN LAS PARTIDAS PROGRAMADAS).",NULL,1,1,1,1,1,4,1,1,1,1,NULL,13689,37.64,NULL,NULL,NULL,,,
SIDUR-ED-18-001.1086,59,20190504,2,"ANÁLISIS DE PRECIOS FUERA DE PRESUPUESTO, REVISIÓN DE PROYECTO, REVISIÓN DE VOLUMETRÍAS E IMPLEMENTACIÓN Y VIGILANCIA DE LA NORMATIVA DE SEGURIDAD E HIGIENE EN LA OBRA, SE REALIZARON PRUEBAS DE LABORATORIO A LAS DIFERENTES ACTIVIDADES DE LA OBRA (CONTROLES DE REVENIMIENTO Y TEMPERATURA DE CONCRETO PARA ESTRUCTURA), EN VIGILANCIA DEL CUMPLIMIENTO DE LAS ESPECIFICACIONES DE CONSTRUCCIÓN DEL PROYECTO PARA CADA UNO DE LOS CONCEPTOS EN PROCESO DE EJECUCIÓN, CONTROL TOPOGRÁFICO, EJES DE TRAZO PARA INSTALACIONES, SE REALIZAN TRABAJOS DE REVISIÓN DE GENERADORES, ELABORACIÓN DE MINUTAS DE TRABAJOS, JUNTAS PARA RESOLVER DUDAS Y PROGRAMACIÓN DE OBRA, REVISIONES DEL PROYECTO POR PERSONAL ESPECIALIZADO DE SUPERVISIÓN, DE LAS ÁREAS DE INSTALACIONES HIDRÁULICAS, ELECTRICIDAD, GAS NATURAL Y AIRE ACONDICIONADO. ",,NULL,2,2,2,2,1,4,3,3,3,3,NULL,13690,21.24,NULL,NULL,NULL,,,
SIDUR-ED-17-115.778,28,20190502,1,OBRA SIN ACTIVIDAD EN ESTE PERIODO,"CONTINÚAN LAS MISMAS CONDICIONES DE LA SEMANA PASADA , EL CONTRATISTA ESTA EN ESPERA QUE LE SALGAN RECURSOS PARA TERMINAR LA OBRA,  SE DECLARA SIN RECURSOS POR  LO QUE LA OBRA ESTA SIN PERSONAL .TODO A PESAR QUE SE TUVO UNA REUNIÓN EN SIDUR CON EL ING. CORONADO.",NULL,4,4,4,4,4,4,4,4,4,0,NULL,13691,99.14,NULL,NULL,NULL,,,
SIDUR-PF-19-003.1609,9,20190502,1,SE TIENE UN AVANCE AL 35%,"SE CONTINÚAN LOS TRABAJOS DE RECARPETEO EN BLVD CTM ENTRE CALLE MICHOACAN Y  LEANDRO SOTO , LA CALLE MICHOACAN ENTRE 300 Y 400 NO A INICIADO SE CUENTA CON BUEN RITMO DE TRABAJO EN ESTE CONTRATO.",NULL,1,1,1,1,1,1,1,1,1,1,NULL,13692,35.02,NULL,NULL,NULL,,,
SIDUR-PF-19-025.1687,1,20190502,1,se le indica a la empresa el área de trabajo.,se inicia con el reconocimiento de campo por parte de la supervisor de control de calidad.,NULL,1,1,1,1,1,1,1,1,1,1,NULL,13693,1,NULL,NULL,NULL,,,
SIDUR-ED-17-248.1065,37,20190502,3,MISMO AVANCE,SE CONTINÚAN LOS TRABAJOS DE TERRACERIAS EN CRUCERO DE 5 DE FEBRERO Y LAS PALMAS EN TABASCO Y BLVD RAMIREZ FALTA LA CARPETA EN APROCHES-,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13695,98.53,NULL,NULL,NULL,,,
SIDUR-PF-19-010.1627,3,20190502,1,,"CONTRATISTA CONTINUA CON TRABAJOS DE INSTALACIÓN DE ATARJEA Y AGUA POTABLE EN LA CALLE CLUB DE LEONES Y ALLENDE, HACE FALTA EL PLANO DE SEÑALAMIENTO VERTICAL Y BANQUETAS DENTRO AREA DEL SEGURO SOCIAL NUEVO, A SU VEZ QUE SE DEFINA LO DE LOS ANCHOS DE VIALIDADES CON PERSONAL DEL SEGURO SOCIAL PARA CONTINUAR CON LA INSTALACION DE TOMAS Y DESCARGAS EN EL AREA..",NULL,0,0,0,0,0,0,0,0,0,0,NULL,13696,18.82,NULL,NULL,NULL,,,
SIDUR-PF-19-004.1608,4,20190502,1,,"SE TRABAJA EN RE NIVELACIONES, VIALIDAD LADO NORTE ",NULL,1,1,1,1,1,1,1,1,1,0,NULL,13697,12.7,NULL,NULL,NULL,,,
SIDUR-PF-18-097.1311,27,20190502,4,OBRA TERMINADA FUERA DE PROGRAMA,"SE CONCLUYE CON EL COLADO DE GUANICIONES EN CURVAS, ASI COMO DENTELLONES, POR LO QUE SE CONCLUYE CON LOS CONCEPTOS DE PROYECTO, TENIENDOSE LA OBRA TERMINADA, SE LLEVA A CABO LA REPARACION Y SELLADO DE GRIETAS EN LOSAS,  ASI COMO LIMPIEZA GENERAL, OBRA PAGADA AL 100 %",NULL,3,3,4,4,3,5,1,3,4,0,NULL,13698,100,NULL,NULL,NULL,,,
SIDUR-PF-18-287.1577,3,20190502,3,"OBRA FUERA DE PROGRAMA, AL REGISTRAR UN AVANCE REAL DEL 2.0 % CONTRA EL  10 % DE PROGRAMA","SE CONTINUA CON LOS TRABAJOS DE CONSTRUCCION DE PUENTE SOBRE BLV. QUIROGA, POR LO QUE SE CONCLUYE CON EL COLADO DE COLUMNAS DEL LADO PONIENTE Y SE LLEVA A CABO EL RELLENO COMPACTADO  EN AMBOS LADOS DEL CANAL, ASI  MISMO SE REALIZAN TRABAJOS DE TRAZO,  Y DESMONTE EN EL TRAMO COMPRENDIDO DEL KM. 2 900 AL KM 3 080 ( TRAMO LIBERADO RECIENTEMENTE)",NULL,3,3,3,4,2,4,4,4,3,0,NULL,13699,2,NULL,NULL,NULL,,,
SIDUR-PF-19-005.1610,9,20190502,3,"se ejecutaron trabajos de calafateo, bacheo en carril sur  y se continúan con trabajos de bacheo en carril norte de blv. Faustino Félix en avenida XIV se continua con limpieza , trabajos de bacheo, en calle 7 se iniciaran trabajos de de rehabilitación de infraestructura existente para continuar con colocación de carpeta. Se realizó reunión con contratista para analizar la posibilidad de construcción de Infraestructura en la calle 7, ya que esta esta en Pésimas condiciones. Se acuerda un presupuesto con CABO-HARO de aprox. 1MDP. Se dará inicio una vez realizada la coordinación con el H. ayuntamiento de Guaymas.","el día 21 de marzo de 2019 se deposita anticipo correspondiente de obra, trabajos considerados en calle siete se considera iniciar con trabajos de rehabilitación de infraestructura existente debido al mal estado de la misma",NULL,0,0,0,0,0,0,0,0,0,0,NULL,13700,10.1,NULL,NULL,NULL,,,
SIDUR-PF-18-219.1496,16,20190502,1,"se han realizado trabajos de colocación de sello , se colocan señalizaciòn correspondiente a corredor seguro, se realizan trabajos de pintura de cruce peatonales se continua trabajos de retiro de gravilla suelta en áreas generales,",pendiente tramite de convenio por mas tiempo para ejecución de conceptos fuera de presupuesto obra con poco avance ,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13702,93.48,NULL,NULL,NULL,,,
SIDUR-ED-17-003.595,88,20190502,4,LA CONTRATISTA NO HA CONCLUIDO CON LA INSTALACIÓN DE LOS SOFTWARE PARA LA CLASIFICACIÓN DE VEHÍCULOS.,,NULL,4,4,4,4,0,2,2,2,2,0,NULL,13703,99.62,NULL,NULL,NULL,,,
SIDUR-ED-18-034.1125,39,20190502,2,"LA CONTRATISTA REALIZO LA COLOCACIÓN Y SEMBRADO DEL PASTO, FALTANDO EL REGADO Y CUIDADO DURANTE UN MES.",LA CONTRATISTA HA CONCLUIDO LOS TRABAJOS,NULL,2,2,2,2,2,2,2,2,2,0,NULL,13704,100,NULL,NULL,NULL,,,
SIDUR-ED-18-297.1583,11,20190502,2,LA CONTRATISTA REALIZO LA COLOCACIÓN TOTAL DE TOMAS Y DESCARGAS DOMICILIARIAS, SE INSTALO LA TOTALIDAD DE LA TUBERÍA HIDRÁULICA FALTANDO LA CONSTRUCCIÓN DE CRUCEROS, SE TRABAJA LA SUB RASANTE DE LA CALLE 22 A LA CALLE 19, Y SE DIO INICIO A LA CONSTRUCCIÓN DE GUARNICIONES DE LA CALLE 22 A LA CALLE 20.,,NULL,2,2,2,2,2,2,2,2,2,0,NULL,13705,27.38,NULL,NULL,NULL
SIDUR-PF-18-205.1482,17,20190503,1,"SE TRABAJA EL COLADO DE MUROS EN DUCTO PLUVIAL,  SE REALIZO LA CONEXIÓN DE CRUCE DE LA TUBERÍA DE ACERO",,NULL,1,1,1,1,1,1,1,1,1,0,NULL,13706,65.8,NULL,NULL,NULL,,,
SIDUR-PF-18-245.1494,12,20190503,1,,,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13707,39.33,NULL,NULL,NULL,,,
SIDUR-ED-18-243.1533,3,20190123,1,"SE CONTINUAN TRABAJOS CON  LAS ACTIVIDADES  DE CONTROL DE CALIDAD Y TOPOGRAFIA, LA EMPRESA CONTRATISTA YA TIENE TERMINADO  EL PRIMER TRAMO, SEGUNDO , TERCER Y CUARTO, SE ESTA TRABAJANDO EN EL QUINTO TRAMO, SE TOMARON LAS RESPECTIVAS PRUEBAS DE CONTROL DE CALIDAD DE LOS DIFERENTES PROCESOS DE LA BARDA Y TOPOGRAFIA.",SE CONTINUAN TRABAJOS  INICIADOS EL PASADO 26 DE OCTUBRE CON LAS ACTIVIDADES  DE CONTROL DE CALIDAD Y TOPOGRAFIA,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13708,60.27,NULL,NULL,NULL,,,
SIDUR-PF-18-296.1499,13,20190503,1,,,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13710,63.01,NULL,NULL,NULL,,,
SIDUR-PF-18-296.1500,12,20190503,1,,,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13712,65.99,NULL,NULL,NULL,,,
SIDUR-ED-18-243.1533,4,20190222,1,"SE CERRARON LOS TRABAJOS CON  LAS ACTIVIDADES  DE CONTROL DE CALIDAD Y TOPOGRAFIA, LA EMPRESA CONTRATISTA YA TIENE TERMINADO  TODOS LOS TRAMOS OBJETO DE SU CONTRATO ELLOS TIENEN PENDIENTES DE COBRAR MAS NO EN EL CASO DE CONTROL DE CALIDAD, SE TOMARON LAS RESPECTIVAS PRUEBAS DE CONTROL DE CALIDAD DE LOS DIFERENTES PROCESOS DE LA BARDA Y TOPOGRAFIA. SE DAN POR CONLUIDOS LOS TRABAJOS QUEDO UN SALDO PENDIENTE, SE AMORTIZO EL TOTAL DEL ANTICIPO.",SE CONCLUYERON LAS ACTIVIDADES DE CONTROL DE CALIDAD PARA LA OBRA MENCIONADA.,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13713,79.4,NULL,NULL,NULL,,,
SIDUR-ED-18-234.1515,9,20190506,1,se encuentra con retraso de pago de estimaciones ,se continua con ejecución de trabajos eléctricos y detallado  de igual forma con trabajos de túnel .,NULL,2,1,1,1,1,1,1,0,0,0,NULL,13714,74.82,NULL,NULL,NULL,,,
SIDUR-ED-18-135.1357,12,20190506,1,,"se continúan con trabajos de albañilería y acabados generales de todo el edificio, correcciones de colocaciones de instalaciones planteadas por el DRO de la obra, se colocan aires acondicionados. ",NULL,1,1,1,1,1,4,1,0,0,0,NULL,13715,70.17,NULL,NULL,NULL,,,
SIDUR-ED-18-291.1369,2,20190506,1,SE INGRESARA UNA SOLA ESTIMACIÓN Y SE CERRARA POR MEDIO DE UN ACTA DE TERMINACIÓN ANTICIPADA YA QUE EL PROYECTO DE LAS NUEVAS OFICINAS SE SOLICITA POR PARTE DE LA DEPENDENCIA HERMANA SE EJECUTE EN OTRO LUGAR. ,"MOVIMIENTO DE PLANTAS, MOVIMIENTO, MANTENIMIENTO Y ARMADO DE ESTRUCTURAS EN NUEVA ÁREA DE VIVERO, DEMOLICIÓN DE ARBOLES EN TERRENO ESPECIFICADOS POR PROTECCIÓN CIVIL, DEMOLICIÓN DE PILETA Y OFICINAS, COLOCACIÓN DE HULE NEGRO Y VOLÚMENES DE ARENA PARA RECIBIR NUEVO VIVERO. ",NULL,1,1,1,1,1,1,2,0,0,0,NULL,13716,65,NULL,NULL,NULL,,,
SIDUR-PF-18-248.1508,3,20190311,1," SE TRABAJA EN EL CONTROL DE CALIDAD Y TOPOGRAFIA DE LAS CALLES MANUFACTURA Y ELECTRONICOS, ADEMAS SE CONTINUAN  LOS MUESTREOS DE LOS RELLENOS DE LA INSTALACION HIDRAULICA Y SANITARIA ASI COMO EL TRAZO DE LOS EJES DE LAS VIALIDADES Y SUS INSTALACIONES EN LA AV DE LOS ENSAMBLES.","SE CONTINUAN ACTIVIDADES, SE TRABAJA EN EL CONTROL DE CALIDAD Y TOPOGRAFIA DE LAS CALLES MANUFACTURA Y ELECTRONICOS",NULL,0,0,0,0,0,0,0,0,0,0,NULL,13717,58.34,NULL,NULL,NULL,,,
SIDUR-PF-19-026.1688,1,20190510,1,se inician con trabajos de muestreos en materiales  en banco de agregados pétreos  de banco de materiales y se realizan muestreos en estructuras de pavimentos de cada una de la calles,"el dia 10 de abril se inician obra de control de calidad de la  obra rehabilitación de avenida XIV, calle 7 Y Blvd. Faustino Fèlix Serna",NULL,0,0,0,0,0,0,0,0,0,0,NULL,13718,0,NULL,NULL,NULL,,,
SIDUR-PF-19-026.1688,2,20190518,1,se ontinuan con trabajos de muestreo de la estructura de pavimento en cada una de las vialidades y se trabajos de levantamiento topografico de calles ,,NULL,1,1,1,1,2,0,0,0,0,0,NULL,13719,8,NULL,NULL,NULL,,,
SIDUR-PF-19-026.1688,3,20190430,1,"se relaizan trabajos de muestreo y se continua con trabajos de topografía,  se analizaron las muestras de los diferentes materiales para obtener sus características y propiedades mecánicas ",,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13720,21.32,NULL,NULL,NULL,,,
SIDUR-PF-18-281.1566,6,20190508,1,SE TRABAJA EN LOS COLADOS DEL DUCTO PLUVIAL CASA BLANCA,,NULL,1,1,1,1,1,1,1,1,1,0,NULL,13721,11.8,NULL,NULL,NULL,,,
SIDUR-PF-19-004.1608,5,20190508,1,"SE TRABAJA EN EL CALAFATEO DE GRIETAS, PARA CONTINUAR CON LAS RE NIVELACIONES",,NULL,1,1,1,1,1,1,1,1,1,0,NULL,13722,18.1,NULL,NULL,NULL,,,
SIDUR-PF-18-205.1482,18,20190508,1,SE TRABAJA EN LA COLOCACIÓN DE CIMBRA PARA EL COLADO DE LA LOSA SUPERIOR,,NULL,1,1,1,1,1,1,1,1,1,0,NULL,13723,66.15,NULL,NULL,NULL,,,
SIDUR-PF-17-227.987,60,20190511,1,"SE CONTINÚAN CON LOS COLADOS DE LOSAS DE AZOTEA EN EL ÁREA DE HOSPITALIZACIÓN Y CONSULTA EXTERNA, LAS ALBAÑILERÍAS EN LOS TRES EDIFICIOS (CONSULTA EXTERNA, HOSPITALIZACIÓN Y SERVICIOS GENERALES) PLANTA BAJA, PRIMER, SEGUNDO Y TERCER NIVEL, AL IGUAL QUE LOS COLADOS DE RAMPAS PARA ESCALERAS INTERIORES EN EL ÁREA DE CONSULTA EXTERNA Y HOSPITALIZACIÓN. AL MISMO TIEMPO QUE SE CONTINÚAN ACTIVOS LOS FRENTES DE TRABAJO DE LAS PARTIDAS DE INSTALACIONES SANITARIAS, HIDRÁULICAS, AIRE ACONDICIONADO, GASES MEDICINALES, ELÉCTRICAS Y TELECOMUNICACIONES). ASÍ MISMO SE CONTINÚAN LOS TRABAJOS DE MUROS DE FACHADA HEBEL ","A LA FECHA EL PROYECTO EJECUTIVO NO SE ENCUENTRA COMPLETO, SE CONTINÚAN HACIENDO MODIFICACIONES Y ENTREGA A LA CONTRATISTA CONFORME A LAS NECESIDADES DEL AVANCE DE LA OBRA. (NO SE CUENTAN CON LOS PLANOS AUTORIZADOS PARA LA PROGRAMACIÓN DE LOS SUMINISTROS DE MATERIALES, LOS CUALES ESTÁN OCASIONANDO UN ATRASO EN LAS PARTIDAS PROGRAMADAS)",NULL,1,1,1,1,1,4,1,1,1,1,NULL,13724,39.31,NULL,NULL,NULL,,,
SIDUR-ED-18-001.1086,60,20190511,2,"ANÁLISIS DE PRECIOS FUERA DE PRESUPUESTO, REVISIÓN DE PROYECTO, REVISIÓN DE VOLUMETRÍAS E IMPLEMENTACIÓN Y VIGILANCIA DE LA NORMATIVA DE SEGURIDAD E HIGIENE EN LA OBRA, SE REALIZARON PRUEBAS DE LABORATORIO A LAS DIFERENTES ACTIVIDADES DE LA OBRA (CONTROLES DE REVENIMIENTO Y TEMPERATURA DE CONCRETO PARA ESTRUCTURA), EN VIGILANCIA DEL CUMPLIMIENTO DE LAS ESPECIFICACIONES DE CONSTRUCCIÓN DEL PROYECTO PARA CADA UNO DE LOS CONCEPTOS EN PROCESO DE EJECUCIÓN, CONTROL TOPOGRÁFICO, EJES DE TRAZO PARA INSTALACIONES, SE REALIZAN TRABAJOS DE REVISIÓN DE GENERADORES, ELABORACIÓN DE MINUTAS DE TRABAJOS, JUNTAS PARA RESOLVER DUDAS Y PROGRAMACIÓN DE OBRA, REVISIONES DEL PROYECTO POR PERSONAL ESPECIALIZADO DE SUPERVISIÓN, DE LAS ÁREAS DE INSTALACIONES HIDRÁULICAS, SANITARIAS, ELÉCTRICAS, GAS NATURAL, AIRE ACONDICIONADO Y TELECOMUNICACIONES.",,NULL,1,1,1,1,1,4,2,3,3,2,NULL,13725,21.59,NULL,NULL,NULL,,,
SIDUR-PF-18-280.1560,6,20190509,1,TRABAJARON E RENIVELACIONES Y TENDIDO DE MICRO CARPETA DE 3CNT EN KM 4 820 AL 5 720 CUERPO A CARRIL 3 Y CARRIL 2 5 125 AL 5 720,ESTAN TRABAJANDO EN CUERPO B DE LA ESTACION 0 800 TRAMO LA SAUCEDA DE NORTE A SUR EN BACHEOS SUPERFICIALES ,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13726,19.77,NULL,NULL,NULL,,,
SIDUR-PF-19-010.1627,4,20190509,1,,"CONTRATISTA CONTINUA CON TRABAJOS DE INSTALACIÓN DE ATARJEA Y AGUA POTABLE EN LA CALLE CLUB DE LEONES Y ALLENDE,   A SU VEZ SE INICIO CON LOS TRABAJOS DE INSTALACION DE TUBERIA PEAD 36"" PARA COLECTOR EN CALLE FLORES MAGON, CON UN AVANCE DE 90 METROS CON SU RESPECTIVA PLANTILLA Y ACOSTILLADO. (HACE FALTA EL PLANO DE SEÑALAMIENTO VERTICAL)",NULL,1,0,0,0,0,0,0,0,0,0,NULL,13727,23.13,NULL,NULL,NULL,,,
SIDUR-PF-19-003.1609,10,20190509,1,AVANCE GLOBAL 35.34%,SE CONCLUYE EL RECARPETEO EN BLVD CTM ENTRE MICHOACAN Y C. LEANDRO SOTO Y SE DA INICIO CON LOS PRELIMINARES Y BACHEO EN CALLE MICHOACAN ENTRE CALLE 400 Y BLVD CTM DE ESTA CIUDAD.,NULL,1,1,1,1,1,1,1,1,1,1,NULL,13728,35.34,NULL,NULL,NULL,,,
SIDUR-ED-17-248.1065,38,20190509,3,AVANCE AL 99%,SE TERMINA CRUCERO BLVD RAMIREZ Y TABASCO DANDO PASO AL TRAFICO.EN CRUCERO 5 DE FEBRERO Y LAS PALMAS SE ESTÁN REALIZANDO COLADOS DE LOSA DE CONCRETO EN UN 42% DE AVANCE.,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13729,99.03,NULL,NULL,NULL,,,
SIDUR-PF-19-025.1687,2,20190509,1,SE REALIZAN LOS MUESTREOS CON EL AVANCE DE LA EMPRESA EJECUTORA.,SE REALIZAN TRABAJOS DE CONTROL DE CALIDAD EN AVENIDA CTM Y CALLE MICHOACAN DE ESTA CIUDAD.,NULL,1,1,1,1,1,1,1,1,1,1,NULL,13730,20,NULL,NULL,NULL,,,
SIDUR-ED-19-042.1693,1,20190509,1,obra terminada,a la fecha se han realizado todos las actividades correpondientes a este contrato,NULL,0,0,0,0,0,0,0,0,0,0,NULL,13731,100,NULL,NULL,NULL,,,
